wavelength	dark	baseline
897.6250909799897	2790.0	37507.0
898.0515564072274	2797.0	36910.0
898.4779936922192	2793.0	36784.0
898.9044028351242	2795.0	36424.0
899.3307838361014	2792.0	36310.0
899.7571366953097	2798.0	35981.0
900.1834614129081	2805.0	36116.0
900.6097579890554	2797.0	36848.0
901.0360264239107	2806.0	37164.0
901.4622667176329	2797.0	37043.0
901.8884788703812	2809.0	36860.0
902.3146628823141	2809.0	36781.0
902.7408187535909	2797.0	36631.0
903.1669464843704	2788.0	36656.0
903.5930460748118	2811.0	36993.0
904.0191175250739	2805.0	37648.0
904.4451608353155	2804.0	37890.0
904.8711760056956	2798.0	37796.0
905.2971630363735	2795.0	37883.0
905.7231219275078	2799.0	37772.0
906.1490526792576	2799.0	37468.0
906.5749552917817	2801.0	36908.0
907.0008297652395	2794.0	36469.0
907.4266760997893	2809.0	36580.0
907.8524942955906	2791.0	36179.0
908.2782843528021	2797.0	36241.0
908.704046271583	2803.0	36270.0
909.1297800520919	2794.0	36337.0
909.555485694488	2801.0	36309.0
909.9811631989302	2798.0	36110.0
910.4068125655774	2805.0	36114.0
910.8324337945886	2800.0	36132.0
911.2580268861229	2818.0	36343.0
911.6835918403391	2799.0	36772.0
912.1091286573961	2798.0	36617.0
912.5346373374532	2802.0	36572.0
912.9601178806688	2801.0	36221.0
913.3855702872024	2801.0	36035.0
913.8109945572126	2802.0	36069.0
914.2363906908586	2800.0	36360.0
914.6617586882992	2790.0	36576.0
915.0870985496932	2803.0	36412.0
915.5124102752	2797.0	36283.0
915.9376938649782	2791.0	36033.0
916.362949319187	2815.0	35976.0
916.7881766379851	2794.0	35910.0
917.2133758215317	2796.0	35749.0
917.6385468699857	2798.0	35727.0
918.0636897835059	2804.0	35459.0
918.4888045622514	2792.0	35280.0
918.9138912063811	2792.0	35176.0
919.3389497160541	2787.0	35116.0
919.7639800914291	2800.0	35113.0
920.1889823326652	2800.0	35112.0
920.6139564399215	2793.0	35106.0
921.0389024133566	2796.0	34844.0
921.46382025313	2803.0	34835.0
921.8887099594002	2800.0	34779.0
922.3135715323261	2799.0	35573.0
922.7384049720671	2795.0	35630.0
923.1632102787819	2798.0	34970.0
923.5879874526294	2798.0	34469.0
924.0127364937686	2816.0	34324.0
924.4374574023585	2820.0	34287.0
924.8621501785582	2801.0	34212.0
925.2868148225264	2806.0	34067.0
925.711451334422	2815.0	33748.0
926.1360597144043	2800.0	33874.0
926.5606399626321	2806.0	33457.0
926.9851920792643	2791.0	33704.0
927.4097160644599	2814.0	33686.0
927.8342119183777	2790.0	33104.0
928.258679641177	2798.0	32980.0
928.6831192330166	2794.0	32619.0
929.1075306940553	2811.0	32007.0
929.5319140244521	2788.0	31912.0
929.9562692243665	2814.0	31545.0
930.3805962939565	2808.0	31666.0
930.8048952333819	2793.0	31157.0
931.2291660428012	2816.0	31054.0
931.6534087223736	2809.0	30877.0
932.0776232722576	2812.0	30659.0
932.5018096926128	2785.0	30519.0
932.9259679835977	2804.0	30179.0
933.3500981453715	2805.0	29834.0
933.7742001780931	2802.0	29753.0
934.1982740819215	2800.0	29101.0
934.6223198570154	2802.0	28300.0
935.046337503534	2799.0	27622.0
935.4703270216364	2792.0	26777.0
935.8942884114813	2805.0	26083.0
936.3182216732275	2809.0	25283.0
936.7421268070343	2813.0	24331.0
937.1660038130608	2807.0	23704.0
937.5898526914654	2810.0	22863.0
938.0136734424074	2804.0	22209.0
938.4374660660457	2798.0	21517.0
938.8612305625394	2803.0	21008.0
939.2849669320472	2799.0	20647.0
939.7086751747283	2798.0	20134.0
940.1323552907415	2805.0	19595.0
940.5560072802458	2797.0	19273.0
940.9796311434003	2802.0	19033.0
941.4032268803636	2804.0	18767.0
941.826794491295	2802.0	18702.0
942.2503339763533	2813.0	18518.0
942.6738453356977	2799.0	18179.0
943.0973285694868	2810.0	18180.0
943.5207836778796	2796.0	18349.0
943.9442106610354	2805.0	18640.0
944.3676095191129	2803.0	18492.0
944.790980252271	2797.0	18362.0
945.2143228606687	2817.0	18267.0
945.637637344465	2813.0	18577.0
946.0609237038192	2820.0	18624.0
946.4841819388896	2793.0	18603.0
946.9074120498356	2810.0	18662.0
947.330614036816	2806.0	19043.0
947.7537878999898	2801.0	19193.0
948.176933639516	2812.0	19615.0
948.6000512555535	2805.0	19913.0
949.0231407482613	2790.0	20630.0
949.4462021177984	2818.0	21074.0
949.8692353643237	2796.0	21247.0
950.292240487996	2806.0	21338.0
950.7152174889744	2811.0	21624.0
951.1381663674182	2794.0	22023.0
951.5610871234858	2787.0	22412.0
951.9839797573362	2803.0	23053.0
952.4068442691288	2814.0	23704.0
952.8296806590223	2790.0	24121.0
953.2524889271756	2811.0	23808.0
953.6752690737476	2794.0	23445.0
954.0980210988976	2804.0	23366.0
954.5207450027841	2799.0	23285.0
954.9434407855666	2799.0	23401.0
955.3661084474036	2796.0	23781.0
955.7887479884541	2808.0	23770.0
956.2113594088773	2807.0	23888.0
956.6339427088321	2801.0	24001.0
957.0564978884773	2807.0	24198.0
957.4790249479719	2802.0	24595.0
957.9015238874749	2812.0	24997.0
958.3239947071455	2804.0	25397.0
958.7464374071423	2813.0	25662.0
959.1688519876242	2802.0	25885.0
959.5912384487505	2818.0	26019.0
960.01359679068	2803.0	25934.0
960.4359270135716	2795.0	25875.0
960.8582291175843	2806.0	26030.0
961.2805031028771	2797.0	26033.0
961.7027489696089	2808.0	25987.0
962.1249667179388	2805.0	26218.0
962.5471563480256	2800.0	26337.0
962.9693178600282	2795.0	26401.0
963.391451254106	2790.0	26125.0
963.8135565304173	2803.0	26289.0
964.2356336891215	2806.0	26409.0
964.6576827303774	2799.0	26464.0
965.0797036543439	2796.0	26395.0
965.5016964611802	2805.0	26398.0
965.9236611510452	2806.0	26604.0
966.3455977240976	2799.0	26653.0
966.7675061804966	2796.0	26899.0
967.1893865204012	2799.0	27104.0
967.61123874397	2796.0	27349.0
968.0330628513624	2783.0	27504.0
968.454858842737	2798.0	27585.0
968.8766267182532	2794.0	27664.0
969.2983664780695	2813.0	27613.0
969.7200781223451	2793.0	27500.0
970.1417616512389	2807.0	27124.0
970.5634170649098	2788.0	26880.0
970.9850443635169	2795.0	26844.0
971.406643547219	2799.0	26883.0
971.8282146161752	2806.0	27064.0
972.2497575705444	2809.0	27058.0
972.6712724104855	2796.0	26789.0
973.0927591361575	2797.0	26834.0
973.5142177477193	2797.0	26615.0
973.9356482453302	2795.0	26436.0
974.3570506291486	2790.0	26399.0
974.7784248993338	2800.0	26230.0
975.1997710560447	2808.0	26105.0
975.6210890994403	2807.0	26414.0
976.0423790296796	2795.0	26663.0
976.4636408469214	2795.0	26528.0
976.8848745513247	2801.0	26671.0
977.3060801430486	2795.0	26836.0
977.7272576222518	2795.0	27258.0
978.1484069890936	2792.0	27056.0
978.5695282437327	2800.0	26852.0
978.9906213863281	2796.0	26690.0
979.4116864170389	2793.0	26182.0
979.8327233360237	2799.0	25945.0
980.2537321434419	2790.0	25771.0
980.6747128394522	2786.0	26005.0
981.0956654242137	2803.0	25914.0
981.5165898978853	2792.0	25946.0
981.9374862606257	2814.0	25958.0
982.3583545125942	2799.0	25932.0
982.77919465395	2794.0	25830.0
983.200006684851	2794.0	25835.0
983.6207906054576	2813.0	25719.0
984.0415464159274	2805.0	25686.0
984.4622741164206	2808.0	25847.0
984.8829737070952	2799.0	26075.0
985.3036451881105	2807.0	26147.0
985.7242885596255	2813.0	26117.0
986.1449038217992	2801.0	26262.0
986.5654909747906	2789.0	26383.0
986.9860500187581	2801.0	26509.0
987.4065809538615	2796.0	26324.0
987.827083780259	2800.0	26167.0
988.2475584981104	2787.0	25866.0
988.6680051075739	2792.0	25510.0
989.0884236088087	2797.0	25304.0
989.5088140019739	2795.0	25269.0
989.9291762872281	2805.0	25318.0
990.3495104647309	2798.0	25417.0
990.7698165346404	2807.0	25365.0
991.1900944971165	2796.0	25412.0
991.6103443523174	2784.0	25184.0
992.0305661004024	2789.0	25068.0
992.4507597415303	2806.0	25113.0
992.8709252758603	2785.0	24992.0
993.2910627035515	2812.0	24945.0
993.7111720247619	2778.0	25096.0
994.1312532396518	2793.0	25130.0
994.5513063483788	2809.0	25168.0
994.9713313511032	2801.0	25245.0
995.391328247983	2802.0	25472.0
995.8112970391775	2810.0	25368.0
996.2312377248455	2803.0	25273.0
996.6511503051463	2797.0	25120.0
997.0710347802387	2795.0	24912.0
997.4908911502811	2788.0	24578.0
997.9107194154336	2798.0	24644.0
998.3305195758539	2817.0	24280.0
998.7502916317021	2803.0	24170.0
999.1700355831365	2802.0	24048.0
999.5897514303161	2789.0	23874.0
1000.0094391734	2790.0	23918.0
1000.4290988125471	2791.0	23874.0
1000.8487303479166	2792.0	23710.0
1001.2683337796666	2798.0	23772.0
1001.6879091079572	2798.0	23492.0
1002.1074563329468	2809.0	23470.0
1002.5269754547943	2808.0	23406.0
1002.9464664736588	2808.0	23355.0
1003.3659293896992	2791.0	23433.0
1003.7853642030747	2810.0	23365.0
1004.2047709139435	2802.0	23384.0
1004.6241495224656	2794.0	23522.0
1005.043500028799	2801.0	23591.0
1005.4628224331036	2806.0	23508.0
1005.8821167355376	2800.0	23423.0
1006.3013829362602	2809.0	23250.0
1006.7206210354304	2807.0	22996.0
1007.1398310332072	2802.0	22831.0
1007.5590129297498	2810.0	22647.0
1007.9781667252163	2810.0	22367.0
1008.3972924197667	2792.0	22437.0
1008.816390013559	2812.0	22248.0
1009.2354595067532	2806.0	22308.0
1009.6545008995073	2809.0	22032.0
1010.0735141919807	2803.0	22208.0
1010.4924993843324	2790.0	21969.0
1010.9114564767211	2795.0	22062.0
1011.3303854693064	2798.0	21727.0
1011.7492863622462	2800.0	21698.0
1012.1681591557006	2804.0	21533.0
1012.5870038498275	2814.0	21298.0
1013.0058204447865	2799.0	21435.0
1013.4246089407366	2816.0	21493.0
1013.8433693378364	2797.0	21525.0
1014.2621016362453	2781.0	21525.0
1014.6808058361216	2806.0	21398.0
1015.0994819376251	2818.0	21404.0
1015.5181299409139	2806.0	21184.0
1015.9367498461477	2800.0	20861.0
1016.355341653485	2808.0	20618.0
1016.7739053630847	2788.0	20380.0
1017.1924409751063	2787.0	20194.0
1017.6109484897081	2792.0	20138.0
1018.0294279070497	2805.0	20165.0
1018.4478792272893	2817.0	20033.0
1018.8663024505867	2806.0	19960.0
1019.2846975770999	2796.0	19860.0
1019.7030646069891	2792.0	19846.0
1020.1214035404121	2817.0	19644.0
1020.5397143775284	2798.0	19429.0
1020.9579971184968	2800.0	19573.0
1021.3762517634764	2794.0	19394.0
1021.7944783126263	2812.0	19314.0
1022.2126767661049	2797.0	19292.0
1022.6308471240718	2797.0	19249.0
1023.0489893866854	2814.0	19307.0
1023.4671035541052	2807.0	19322.0
1023.8851896264897	2807.0	19234.0
1024.3032476039982	2800.0	19371.0
1024.7212774867894	2808.0	19050.0
1025.139279275022	2807.0	19006.0
1025.5572529688561	2811.0	18720.0
1025.975198568449	2802.0	18419.0
1026.3931160739612	2809.0	18219.0
1026.8110054855508	2795.0	18027.0
1027.2288668033768	2790.0	17689.0
1027.6467000275984	2798.0	17601.0
1028.0645051583747	2792.0	17574.0
1028.4822821958642	2815.0	17472.0
1028.9000311402258	2808.0	17443.0
1029.3177519916192	2803.0	17196.0
1029.7354447502025	2808.0	17215.0
1030.1531094161355	2806.0	17078.0
1030.5707459895766	2788.0	16919.0
1030.9883544706847	2809.0	16858.0
1031.405934859619	2787.0	16767.0
1031.8234871565385	2799.0	16757.0
1032.2410113616022	2813.0	16732.0
1032.6585074749682	2796.0	16623.0
1033.075975496797	2797.0	16604.0
1033.4934154272464	2793.0	16547.0
1033.9108272664757	2792.0	16539.0
1034.3282110146438	2799.0	16490.0
1034.7455666719097	2803.0	16298.0
1035.1628942384325	2803.0	16278.0
1035.5801937143706	2803.0	16058.0
1035.997465099884	2811.0	15866.0
1036.4147083951304	2805.0	15781.0
1036.83192360027	2807.0	15538.0
1037.249110715461	2802.0	15374.0
1037.6662697408622	2798.0	15253.0
1038.083400676633	2801.0	15114.0
1038.5005035229324	2792.0	14983.0
1038.917578279919	2800.0	14830.0
1039.334624947752	2796.0	14709.0
1039.7516435265904	2823.0	14786.0
1040.1686340165927	2802.0	14586.0
1040.5855964179186	2787.0	14487.0
1041.0025307307267	2804.0	14450.0
1041.4194369551758	2790.0	14303.0
1041.836315091425	2806.0	14343.0
1042.2531651396332	2787.0	14159.0
1042.6699870999596	2805.0	14148.0
1043.0867809725626	2794.0	14106.0
1043.5035467576022	2791.0	13993.0
1043.920284455236	2807.0	13882.0
1044.3369940656241	2804.0	13765.0
1044.7536755889246	2795.0	13440.0
1045.1703290252972	2807.0	13267.0
1045.5869543749004	2801.0	13105.0
1046.0035516378932	2795.0	13082.0
1046.420120814435	2798.0	12894.0
1046.836661904684	2809.0	12825.0
1047.2531749087996	2807.0	12767.0
1047.669659826941	2813.0	12562.0
1048.0861166592665	2802.0	12401.0
1048.5025454059355	2796.0	12303.0
1048.918946067107	2810.0	12348.0
1049.3353186429401	2794.0	12304.0
1049.7516631335932	2800.0	12311.0
1050.1679795392256	2805.0	12270.0
1050.584267859996	2791.0	12153.0
1051.000528096064	2793.0	12085.0
1051.4167602475882	2792.0	11894.0
1051.8329643147272	2801.0	11819.0
1052.2491402976402	2803.0	11648.0
1052.6652881964865	2804.0	11370.0
1053.0814080114246	2795.0	11273.0
1053.4974997426134	2798.0	11198.0
1053.9135633902124	2797.0	11057.0
1054.3295989543803	2797.0	11110.0
1054.745606435276	2803.0	10905.0
1055.161585833058	2788.0	10810.0
1055.5775371478862	2802.0	10738.0
1055.9934603799193	2804.0	10827.0
1056.4093555293155	2801.0	10666.0
1056.8252225962347	2799.0	10593.0
1057.241061580835	2800.0	10680.0
1057.6568724832762	2810.0	10498.0
1058.0726553037168	2794.0	10436.0
1058.4884100423158	2804.0	10259.0
1058.9041366992321	2806.0	10137.0
1059.319835274625	2793.0	9988.0
1059.7355057686532	2796.0	9859.0
1060.1511481814753	2822.0	9721.0
1060.566762513251	2792.0	9761.0
1060.9823487641386	2803.0	9635.0
1061.3979069342975	2810.0	9614.0
1061.8134370238865	2822.0	9455.0
1062.2289390330645	2800.0	9463.0
1062.6444129619906	2793.0	9395.0
1063.0598588108235	2804.0	9283.0
1063.4752765797227	2803.0	9286.0
1063.8906662688464	2815.0	9280.0
1064.3060278783541	2803.0	9164.0
1064.7213614084048	2797.0	9081.0
1065.1366668591572	2800.0	9014.0
1065.55194423077	2794.0	8963.0
1065.9671935234028	2794.0	8808.0
1066.3824147372145	2812.0	8769.0
1066.797607872363	2804.0	8628.0
1067.212772929009	2811.0	8665.0
1067.6279099073097	2804.0	8571.0
1068.0430188074254	2807.0	8503.0
1068.4580996295144	2803.0	8505.0
1068.8731523737358	2804.0	8363.0
1069.2881770402482	2809.0	8321.0
1069.7031736292113	2806.0	8336.0
1070.1181421407837	2800.0	8309.0
1070.5330825751241	2802.0	8126.0
1070.947994932392	2804.0	8033.0
1071.3628792127458	2801.0	7934.0
1071.777735416345	2803.0	7909.0
1072.192563543348	2801.0	7833.0
1072.6073635939138	2797.0	7721.0
1073.022135568202	2799.0	7608.0
1073.4368794663708	2816.0	7668.0
1073.85159528858	2804.0	7571.0
1074.2662830349875	2799.0	7590.0
1074.6809427057533	2806.0	7463.0
1075.0955743010354	2811.0	7447.0
1075.5101778209932	2811.0	7402.0
1075.9247532657862	2803.0	7414.0
1076.3393006355725	2798.0	7345.0
1076.7538199305118	2811.0	7261.0
1077.168311150762	2799.0	7234.0
1077.5827742964832	2808.0	7158.0
1077.9972093678334	2786.0	7104.0
1078.4116163649728	2820.0	6955.0
1078.8259952880592	2812.0	6952.0
1079.2403461372521	2797.0	6908.0
1079.65466891271	2814.0	6826.0
1080.0689636145921	2803.0	6802.0
1080.4832302430582	2794.0	6735.0
1080.8974687982657	2806.0	6680.0
1081.3116792803748	2800.0	6671.0
1081.7258616895435	2810.0	6618.0
1082.1400160259318	2800.0	6564.0
1082.554142289698	2809.0	6614.0
1082.968240481001	2809.0	6457.0
1083.3823105999998	2784.0	6372.0
1083.7963526468538	2786.0	6258.0
1084.210366621722	2812.0	6246.0
1084.6243525247623	2811.0	6217.0
1085.0383103561346	2800.0	6159.0
1085.452240115998	2801.0	6057.0
1085.8661418045108	2812.0	6047.0
1086.280015421832	2799.0	5952.0
1086.693860968121	2812.0	6003.0
1087.1076784435372	2808.0	5905.0
1087.521467848238	2795.0	5879.0
1087.9352291823836	2781.0	5850.0
1088.3489624461326	2804.0	5820.0
1088.7626676396444	2801.0	5734.0
1089.1763447630772	2786.0	5682.0
1089.5899938165905	2813.0	5663.0
1090.0036148003428	2797.0	5577.0
1090.4172077144935	2794.0	5448.0
1090.8307725592015	2811.0	5420.0
1091.2443093346253	2806.0	5371.0
1091.6578180409247	2812.0	5255.0
1092.0712986782578	2796.0	5210.0
1092.484751246784	2801.0	5217.0
1092.8981757466622	2807.0	5094.0
1093.3115721780514	2803.0	5055.0
1093.7249405411105	2801.0	5013.0
1094.1382808359983	2797.0	4960.0
1094.5515930628744	2797.0	4922.0
1094.9648772218966	2796.0	4876.0
1095.3781333132251	2791.0	4808.0
1095.791361337018	2800.0	4775.0
1096.2045612934346	2809.0	4736.0
1096.6177331826339	2809.0	4666.0
1097.0308770047745	2787.0	4632.0
1097.443992760016	2785.0	4569.0
1097.8570804485166	2786.0	4500.0
1098.2701400704364	2798.0	4469.0
1098.6831716259326	2784.0	4369.0
1099.096175115166	2807.0	4358.0
1099.5091505382943	2790.0	4308.0
1099.9220978954768	2790.0	4259.0
1100.3350171868726	2789.0	4269.0
1100.7479084126408	2803.0	4214.0
1101.1607715729401	2799.0	4144.0
1101.5736066679292	2800.0	4093.0
1101.9864136977678	2792.0	4057.0
1102.399192662614	2793.0	4050.0
1102.8119435626274	2796.0	3954.0
1103.224666397967	2785.0	3935.0
1103.6373611687914	2790.0	3862.0
1104.0500278752593	2789.0	3846.0
1104.4626665175301	2786.0	3825.0
1104.8752770957633	2778.0	3768.0
1105.2878596101164	2793.0	3710.0
1105.7004140607498	2793.0	3706.0
1106.1129404478218	2781.0	3628.0
1106.525438771491	2774.0	3580.0
1106.9379090319171	2790.0	3579.0
1107.3503512292586	2792.0	3573.0
1107.7627653636748	2786.0	3523.0
1108.175151435324	2779.0	3482.0
1108.587509444366	2795.0	3398.0
1108.9998393909593	2775.0	3350.0
1109.4121412752631	2783.0	3292.0
1109.8244150974358	2731.0	2735.0
1110.236660857637	2733.0	2746.0
1110.6488785560252	2740.0	2746.0
1111.0610681927596	2730.0	2749.0
