Data from ref_spectrum_Absorbance__0__00.txt Node

Date: Mon Sep 23 13:57:32 CEST 2024
User: Admon
Spectrometer: MAYP115816
Trigger mode: 0
Integration Time (sec): 2.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
936.742	0.24
937.166	0.24
937.59	0.24
938.014	0.24
938.437	0.24
938.861	0.24
939.285	0.24
939.709	0.24
940.132	0.24
940.556	0.24
940.98	0.24
941.403	0.24
941.827	0.24
942.25	0.24
942.674	0.24
943.097	0.24
943.521	0.24
943.944	0.24
944.368	0.24
944.791	0.24
945.214	0.23
945.638	0.23
946.061	0.23
946.484	0.23
946.907	0.23
947.331	0.23
947.754	0.22
948.177	0.22
948.6	0.22
949.023	0.22
949.446	0.22
949.869	0.21
950.292	0.21
950.715	0.21
951.138	0.21
951.561	0.21
951.984	0.21
952.407	0.21
952.83	0.21
953.252	0.21
953.675	0.21
954.098	0.21
954.521	0.21
954.943	0.21
955.366	0.21
955.789	0.21
956.211	0.21
956.634	0.21
957.056	0.21
957.479	0.21
957.902	0.21
958.324	0.21
958.746	0.21
959.169	0.21
959.591	0.21
960.014	0.21
960.436	0.21
960.858	0.21
961.281	0.21
961.703	0.21
962.125	0.21
962.547	0.21
962.969	0.21
963.391	0.2
963.814	0.2
964.236	0.2
964.658	0.2
965.08	0.2
965.502	0.2
965.924	0.2
966.346	0.2
966.768	0.2
967.189	0.2
967.611	0.2
968.033	0.2
968.455	0.2
968.877	0.2
969.298	0.19
969.72	0.19
970.142	0.19
970.563	0.19
970.985	0.19
971.407	0.19
971.828	0.19
972.25	0.18
972.671	0.18
973.093	0.18
973.514	0.18
973.936	0.18
974.357	0.18
974.778	0.17
975.2	0.17
975.621	0.17
976.042	0.17
976.464	0.17
976.885	0.17
977.306	0.17
977.727	0.17
978.148	0.17
978.57	0.17
978.991	0.16
979.412	0.16
979.833	0.16
980.254	0.16
980.675	0.16
981.096	0.16
981.517	0.15
981.937	0.15
982.358	0.15
982.779	0.15
983.2	0.15
983.621	0.14
984.042	0.14
984.462	0.14
984.883	0.14
985.304	0.14
985.724	0.14
986.145	0.13
986.565	0.13
986.986	0.13
987.407	0.13
987.827	0.13
988.248	0.13
988.668	0.13
989.088	0.13
989.509	0.13
989.929	0.13
990.35	0.12
990.77	0.12
991.19	0.12
991.61	0.12
992.031	0.12
992.451	0.12
992.871	0.12
993.291	0.12
993.711	0.12
994.131	0.12
994.551	0.12
994.971	0.12
995.391	0.12
995.811	0.12
996.231	0.12
996.651	0.12
997.071	0.12
997.491	0.12
997.911	0.11
998.331	0.11
998.75	0.11
999.17	0.11
999.59	0.11
1000.009	0.11
1000.429	0.11
1000.849	0.11
1001.268	0.11
1001.688	0.11
1002.107	0.11
1002.527	0.11
1002.946	0.11
1003.366	0.11
1003.785	0.11
1004.205	0.11
1004.624	0.11
1005.044	0.11
1005.463	0.11
1005.882	0.11
1006.301	0.11
1006.721	0.11
1007.14	0.11
1007.559	0.11
1007.978	0.11
1008.397	0.11
1008.816	0.11
1009.235	0.1
1009.655	0.1
1010.074	0.1
1010.492	0.1
1010.911	0.1
1011.33	0.1
1011.749	0.09
1012.168	0.09
1012.587	0.09
1013.006	0.09
1013.425	0.09
1013.843	0.09
1014.262	0.08
1014.681	0.08
1015.099	0.08
1015.518	0.08
1015.937	0.08
1016.355	0.08
1016.774	0.08
1017.192	0.08
1017.611	0.08
1018.029	0.08
1018.448	0.08
1018.866	0.08
1019.285	0.08
1019.703	0.08
1020.121	0.08
1020.54	0.08
1020.958	0.08
1021.376	0.08
1021.794	0.08
1022.213	0.08
1022.631	0.08
1023.049	0.08
1023.467	0.08
1023.885	0.08
1024.303	0.08
1024.721	0.08
1025.139	0.08
1025.557	0.08
1025.975	0.08
1026.393	0.08
1026.811	0.08
1027.229	0.08
1027.647	0.08
1028.065	0.08
1028.482	0.08
1028.9	0.08
1029.318	0.08
1029.735	0.08
1030.153	0.08
1030.571	0.08
1030.988	0.08
1031.406	0.08
1031.823	0.08
1032.241	0.08
1032.659	0.08
1033.076	0.08
1033.493	0.08
1033.911	0.08
1034.328	0.08
1034.746	0.08
1035.163	0.08
1035.58	0.08
1035.997	0.07
1036.415	0.07
1036.832	0.07
1037.249	0.07
1037.666	0.07
1038.083	0.07
1038.501	0.07
1038.918	0.07
1039.335	0.07
1039.752	0.07
1040.169	0.07
1040.586	0.07
1041.003	0.08
1041.419	0.08
1041.836	0.08
1042.253	0.08
1042.67	0.08
1043.087	0.08
1043.504	0.08
1043.92	0.08
1044.337	0.08
1044.754	0.08
1045.17	0.07
1045.587	0.07
1046.004	0.07
1046.42	0.07
1046.837	0.07
1047.253	0.07
1047.67	0.07
1048.086	0.07
1048.503	0.07
1048.919	0.07
1049.335	0.06
1049.752	0.06
1050.168	0.06
1050.584	0.06
1051.001	0.06
1051.417	0.06
1051.833	0.06
1052.249	0.06
1052.665	0.06
1053.081	0.06
1053.497	0.06
1053.914	0.06
1054.33	0.06
1054.746	0.06
1055.162	0.06
1055.578	0.05
1055.993	0.05
1056.409	0.05
1056.825	0.05
1057.241	0.05
1057.657	0.05
1058.073	0.05
1058.488	0.05
1058.904	0.05
1059.32	0.05
1059.736	0.04
1060.151	0.04
1060.567	0.04
1060.982	0.04
1061.398	0.04
1061.813	0.04
1062.229	0.04
1062.644	0.04
1063.06	0.04
1063.475	0.04
1063.891	0.04
1064.306	0.04
1064.721	0.04
1065.137	0.04
1065.552	0.04
1065.967	0.04
1066.382	0.04
1066.798	0.04
1067.213	0.04
1067.628	0.04
1068.043	0.04
1068.458	0.04
1068.873	0.04
1069.288	0.04
1069.703	0.04
1070.118	0.04
1070.533	0.04
1070.948	0.04
1071.363	0.04
1071.778	0.04
1072.193	0.04
1072.607	0.04
1073.022	0.04
1073.437	0.04
1073.852	0.04
1074.266	0.04
1074.681	0.04
1075.096	0.04
1075.51	0.04
1075.925	0.04
1076.339	0.04
1076.754	0.04
1077.168	0.04
1077.583	0.03
1077.997	0.03
1078.412	0.03
1078.826	0.03
1079.24	0.03
1079.655	0.03
1080.069	0.03
1080.483	0.03
1080.897	0.03
1081.312	0.03
1081.726	0.03
1082.14	0.03
1082.554	0.03
1082.968	0.02
1083.382	0.02
1083.796	0.02
1084.21	0.02
1084.624	0.02
1085.038	0.02
1085.452	0.02
1085.866	0.01
1086.28	0.01
1086.694	0.01
1087.108	0.01
1087.521	0.01
1087.935	0.01
1088.349	0
1088.763	0
1089.176	0
1089.59	-0
1090.004	-0
1090.417	-0
1090.831	-0
1091.244	-0
1091.658	-0.01
1092.071	-0.01
1092.485	-0.01
1092.898	-0.01
1093.312	-0.01
1093.725	-0.01
1094.138	-0.01
1094.552	-0.01
1094.965	-0.01
1095.378	-0.01
1095.791	-0.01
1096.205	-0.01
1096.618	-0.01
1097.031	-0.01
1097.444	-0.01
1097.857	-0.01
1098.27	-0.01
1098.683	-0.01
1099.096	-0.01
1099.509	-0.01
1099.922	-0.01
1100.335	-0.01
1100.748	-0.01
1101.161	-0.01
1101.574	-0.01
1101.986	-0.01
1102.399	-0.01
1102.812	-0.01
1103.225	-0.01
1103.637	-0.02
1104.05	-0.02
1104.463	-0.02
1104.875	-0.02
1105.288	-0.02
1105.7	-0.02
1106.113	-0.02
1106.525	-0.02
1106.938	-0.02
1107.35	-0.02
1107.763	-0.02
1108.175	-0.02
1108.588	-0.02
1109	-0.03
1109.412	-0.03
1109.824	-0.03
1110.237	-0.03
1110.649	-0.03
1111.061	-0.02
